mavpackettype,TimeUS,Axis,State,Sur,PSlew,DSlew,FF0,FF,P,I,D,Action,RMAX,TAU,ap_time_s
ATRP,5439988,1,0,-1.1477712392807007,0.36166876554489136,0.053957268595695496,0.0,0.7950000166893005,0.34216248989105225,0.5997499823570251,0.024002499878406525,0,55.0,0.46000000834465027,5.439988
ATRP,5479988,1,0,-1.1242458820343018,1.0421847105026245,0.22996936738491058,0.0,0.7950000166893005,0.34216248989105225,0.5997499823570251,0.024002499878406525,0,55.0,0.46000000834465027,5.479988
ATRP,5519988,1,0,-1.0619951486587524,1.7251373529434204,0.42245352268218994,0.0,0.7950000166893005,0.34216248989105225,0.5997499823570251,0.024002499878406525,0,55.0,0.46000000834465027,5.519988
ATRP,5559988,1,0,-0.9641011357307434,2.391982078552246,0.5998469591140747,0.0,0.7950000166893005,0.34216248989105225,0.5997499823570251,0.024002499878406525,0,55.0,0.46000000834465027,5.559988
ATRP,5599988,1,0,-0.8333173990249634,3.029860258102417,0.763332724571228,0.0,0.7950000166893005,0.34216248989105225,0.5997499823570251,0.024002499878406525,0,55.0,0.46000000834465027,5.599988
ATRP,5639988,1,0,-0.6742220520973206,3.631307601928711,0.9140012264251709,0.0,0.7950000166893005,0.34216248989105225,0.5997499823570251,0.024002499878406525,0,55.0,0.46000000834465027,5.639988
ATRP,5679988,1,0,-0.4928312599658966,4.189908027648926,1.0528572797775269,0.0,0.7950000166893005,0.34216248989105225,0.5997499823570251,0.024002499878406525,0,55.0,0.46000000834465027,5.679988
ATRP,5719988,1,0,-0.3019421696662903,4.704714298248291,1.180827021598816,0.0,0.7950000166893005,0.34216248989105225,0.5997499823570251,0.024002499878406525,0,55.0,0.46000000834465027,5.719988
ATRP,5759988,1,0,-0.11181837320327759,5.171926498413086,1.2976847887039185,0.0,0.7950000166893005,0.34216248989105225,0.5997499823570251,0.024002499878406525,0,55.0,0.46000000834465027,5.759988
ATRP,5799988,1,0,0.07103849202394485,5.574724197387695,1.400166630744934,0.0,0.7950000166893005,0.34216248989105225,0.5997499823570251,0.024002499878406525,0,55.0,0.46000000834465027,5.799988
ATRP,5839988,1,0,0.2406797707080841,5.919258117675781,1.4865268468856812,0.0,0.7950000166893005,0.34216248989105225,0.5997499823570251,0.024002499878406525,0,55.0,0.46000000834465027,5.839988
ATRP,5879988,1,0,0.38545018434524536,6.21115255355835,1.5583494901657104,0.0,0.7950000166893005,0.34216248989105225,0.5997499823570251,0.024002499878406525,0,55.0,0.46000000834465027,5.879988
ATRP,5919988,1,0,0.49636104702949524,6.455549240112305,1.617081880569458,0.0,0.7950000166893005,0.34216248989105225,0.5997499823570251,0.024002499878406525,0,55.0,0.46000000834465027,5.919988
ATRP,5959988,1,0,0.5723684430122375,6.657147407531738,1.664045810699463,0.0,0.7950000166893005,0.34216248989105225,0.5997499823570251,0.024002499878406525,0,55.0,0.46000000834465027,5.959988
ATRP,5999988,1,0,0.6148870587348938,6.8162055015563965,1.7004475593566895,0.0,0.7950000166893005,0.34216248989105225,0.5997499823570251,0.024002499878406525,0,55.0,0.46000000834465027,5.999988
ATRP,6039988,1,0,0.6252727508544922,6.935826778411865,1.7273876667022705,0.0,0.7950000166893005,0.34216248989105225,0.5997499823570251,0.024002499878406525,0,55.0,0.46000000834465027,6.039988
ATRP,6079988,1,0,0.609097421169281,7.020170211791992,1.7458696365356445,0.0,0.7950000166893005,0.34216248989105225,0.5997499823570251,0.024002499878406525,0,55.0,0.46000000834465027,6.079988
ATRP,6119988,1,0,0.5716118216514587,7.073028564453125,1.756807804107666,0.0,0.7950000166893005,0.34216248989105225,0.5997499823570251,0.024002499878406525,0,55.0,0.46000000834465027,6.119988
ATRP,6159988,1,0,0.5173244476318359,7.097854137420654,1.7610349655151367,0.0,0.7950000166893005,0.34216248989105225,0.5997499823570251,0.024002499878406525,0,55.0,0.46000000834465027,6.159988
ATRP,6199988,1,0,0.4518571197986603,7.1007490158081055,1.7610349655151367,0.0,0.7950000166893005,0.34216248989105225,0.5997499823570251,0.024002499878406525,0,55.0,0.46000000834465027,6.199988
ATRP,6239988,1,0,0.3815407454967499,7.1007490158081055,1.7610349655151367,0.0,0.7950000166893005,0.34216248989105225,0.5997499823570251,0.024002499878406525,0,55.0,0.46000000834465027,6.239988
ATRP,6279988,1,0,0.31020334362983704,7.1007490158081055,1.7610349655151367,0.0,0.7950000166893005,0.34216248989105225,0.5997499823570251,0.024002499878406525,0,55.0,0.46000000834465027,6.279988
ATRP,6319988,1,0,0.24153438210487366,7.1007490158081055,1.7610349655151367,0.0,0.7950000166893005,0.34216248989105225,0.5997499823570251,0.024002499878406525,0,55.0,0.46000000834465027,6.319988
ATRP,6359988,1,0,0.17992231249809265,7.1007490158081055,1.7610349655151367,0.0,0.7950000166893005,0.34216248989105225,0.5997499823570251,0.024002499878406525,0,55.0,0.46000000834465027,6.359988
ATRP,6399988,1,0,0.14254072308540344,7.1007490158081055,1.7610349655151367,0.0,0.7950000166893005,0.34216248989105225,0.5997499823570251,0.024002499878406525,0,55.0,0.46000000834465027,6.399988
ATRP,6439988,1,0,0.12447690218687057,7.1007490158081055,1.7610349655151367,0.0,0.7950000166893005,0.34216248989105225,0.5997499823570251,0.024002499878406525,0,55.0,0.46000000834465027,6.439988
ATRP,6479988,1,0,0.12145718932151794,7.1007490158081055,1.7610349655151367,0.0,0.7950000166893005,0.34216248989105225,0.5997499823570251,0.024002499878406525,0,55.0,0.46000000834465027,6.479988
ATRP,6519988,1,0,0.13340094685554504,7.1007490158081055,1.7610349655151367,0.0,0.7950000166893005,0.34216248989105225,0.5997499823570251,0.024002499878406525,0,55.0,0.46000000834465027,6.519988
ATRP,6559988,1,0,0.15883830189704895,7.1007490158081055,1.7610349655151367,0.0,0.7950000166893005,0.34216248989105225,0.5997499823570251,0.024002499878406525,0,55.0,0.46000000834465027,6.559988
ATRP,6599988,1,0,0.19547328352928162,7.1007490158081055,1.7610349655151367,0.0,0.7950000166893005,0.34216248989105225,0.5997499823570251,0.024002499878406525,0,55.0,0.46000000834465027,6.599988
ATRP,6639988,1,0,0.2409101128578186,7.1007490158081055,1.7610349655151367,0.0,0.7950000166893005,0.34216248989105225,0.5997499823570251,0.024002499878406525,0,55.0,0.46000000834465027,6.639988
ATRP,6679988,1,0,0.2931223213672638,7.1007490158081055,1.7610349655151367,0.0,0.7950000166893005,0.34216248989105225,0.5997499823570251,0.024002499878406525,0,55.0,0.46000000834465027,6.679988
ATRP,6719988,1,0,0.34966638684272766,7.1007490158081055,1.7610349655151367,0.0,0.7950000166893005,0.34216248989105225,0.5997499823570251,0.024002499878406525,0,55.0,0.46000000834465027,6.719988
ATRP,6759988,1,0,0.40568727254867554,7.1007490158081055,1.7610349655151367,0.0,0.7950000166893005,0.34216248989105225,0.5997499823570251,0.024002499878406525,0,55.0,0.46000000834465027,6.759988
ATRP,6799988,1,0,0.45680931210517883,7.1007490158081055,1.7610349655151367,0.0,0.7950000166893005,0.34216248989105225,0.5997499823570251,0.024002499878406525,0,55.0,0.46000000834465027,6.799988
ATRP,6839988,1,0,0.499256432056427,7.1007490158081055,1.7610349655151367,0.0,0.7950000166893005,0.34216248989105225,0.5997499823570251,0.024002499878406525,0,55.0,0.46000000834465027,6.839988
ATRP,6879988,1,0,0.5323306322097778,7.1007490158081055,1.7610349655151367,0.0,0.7950000166893005,0.34216248989105225,0.5997499823570251,0.024002499878406525,0,55.0,0.46000000834465027,6.879988
ATRP,6919988,1,0,0.5535433888435364,7.1007490158081055,1.7610349655151367,0.0,0.7950000166893005,0.34216248989105225,0.5997499823570251,0.024002499878406525,0,55.0,0.46000000834465027,6.919988
ATRP,6959988,1,0,0.5646722912788391,7.1007490158081055,1.7610349655151367,0.0,0.7950000166893005,0.34216248989105225,0.5997499823570251,0.024002499878406525,0,55.0,0.46000000834465027,6.959988
ATRP,6999988,1,0,0.5658427476882935,7.1007490158081055,1.7610349655151367,0.0,0.7950000166893005,0.34216248989105225,0.5997499823570251,0.024002499878406525,0,55.0,0.46000000834465027,6.999988
ATRP,7039988,1,0,0.5595123171806335,7.1007490158081055,1.7610349655151367,0.0,0.7950000166893005,0.34216248989105225,0.5997499823570251,0.024002499878406525,0,55.0,0.46000000834465027,7.039988
ATRP,7079988,1,0,0.5463408827781677,7.1007490158081055,1.7610349655151367,0.0,0.7950000166893005,0.34216248989105225,0.5997499823570251,0.024002499878406525,0,55.0,0.46000000834465027,7.079988
ATRP,7119988,1,0,0.5281844139099121,7.1007490158081055,1.7610349655151367,0.0,0.7950000166893005,0.34216248989105225,0.5997499823570251,0.024002499878406525,0,55.0,0.46000000834465027,7.119988
ATRP,7159988,1,0,0.5066126585006714,7.1007490158081055,1.7610349655151367,0.0,0.7950000166893005,0.34216248989105225,0.5997499823570251,0.024002499878406525,0,55.0,0.46000000834465027,7.159988
ATRP,7199988,1,0,0.4839678406715393,7.1007490158081055,1.7610349655151367,0.0,0.7950000166893005,0.34216248989105225,0.5997499823570251,0.024002499878406525,0,55.0,0.46000000834465027,7.199988
